T1,T2,T3,T4
0.786196647,0.786196647,0.786196647,0.786196647
0.884454677,0.884454677,0.884454677,0.884454677
0.956671053,0.956671053,0.956671053,0.956671053
1.089867056,1.089867056,1.089867056,1.089867056
1.224530175,1.224530175,1.224530175,1.224530175
1.269584163,1.269584163,1.269584163,1.269584163
1.250500948,1.250500948,1.250500948,1.250500948
1.302475929,1.302475929,1.302475929,1.302475929
1.491451786,1.491451786,1.491451786,1.491451786
1.711320011,1.711320011,1.711320011,1.711320011
1.496800008,1.496800008,1.496800008,1.496800008
1.359127762,1.359127762,1.359127762,1.359127762
1.324643165,1.324643165,1.324643165,1.324643165
1.33460672,1.33460672,1.33460672,1.33460672
1.406531544,1.406531544,1.406531544,1.406531544
1.417704099,1.417704099,1.417704099,1.417704099
1.536806688,1.536806688,1.536806688,1.536806688
1.639535612,1.639535612,1.639535612,1.639535612
1.581701527,1.581701527,1.581701527,1.581701527
1.240661771,1.240661771,1.240661771,1.240661771
0.95455664,0.95455664,0.95455664,0.95455664
0.808885465,0.808885465,0.808885465,0.808885465
0.716798151,0.716798151,0.716798151,0.716798151
0.74073208,0.74073208,0.74073208,0.74073208
0.807443759,0.807443759,0.807443759,0.807443759
0.886837906,0.886837906,0.886837906,0.886837906
0.974110617,0.974110617,0.974110617,0.974110617
1.088833253,1.088833253,1.088833253,1.088833253
1.237076229,1.237076229,1.237076229,1.237076229
1.254541203,1.254541203,1.254541203,1.254541203
1.281369243,1.281369243,1.281369243,1.281369243
1.344872524,1.344872524,1.344872524,1.344872524
1.410400613,1.410400613,1.410400613,1.410400613
1.625244265,1.625244265,1.625244265,1.625244265
1.443915602,1.443915602,1.443915602,1.443915602
1.313553529,1.313553529,1.313553529,1.313553529
1.275278769,1.275278769,1.275278769,1.275278769
1.344670578,1.344670578,1.344670578,1.344670578
1.409723894,1.409723894,1.409723894,1.409723894
1.482497961,1.482497961,1.482497961,1.482497961
1.596598712,1.596598712,1.596598712,1.596598712
1.647055755,1.647055755,1.647055755,1.647055755
1.606352296,1.606352296,1.606352296,1.606352296
1.254760535,1.254760535,1.254760535,1.254760535
0.973618457,0.973618457,0.973618457,0.973618457
0.805451048,0.805451048,0.805451048,0.805451048
0.720171048,0.720171048,0.720171048,0.720171048
0.740988858,0.740988858,0.740988858,0.740988858
0.806857982,0.806857982,0.806857982,0.806857982
0.820090117,0.820090117,0.820090117,0.820090117
0.950751766,0.950751766,0.950751766,0.950751766
1.090375264,1.090375264,1.090375264,1.090375264
1.20601535,1.20601535,1.20601535,1.20601535
1.274948434,1.274948434,1.274948434,1.274948434
1.266867925,1.266867925,1.266867925,1.266867925
1.250107755,1.250107755,1.250107755,1.250107755
1.454111862,1.454111862,1.454111862,1.454111862
1.638734516,1.638734516,1.638734516,1.638734516
1.477665972,1.477665972,1.477665972,1.477665972
1.378543988,1.378543988,1.378543988,1.378543988
1.307421596,1.307421596,1.307421596,1.307421596
1.320030508,1.320030508,1.320030508,1.320030508
1.360830259,1.360830259,1.360830259,1.360830259
1.439791092,1.439791092,1.439791092,1.439791092
1.570296266,1.570296266,1.570296266,1.570296266
1.670132417,1.670132417,1.670132417,1.670132417
1.622617631,1.622617631,1.622617631,1.622617631
1.263436182,1.263436182,1.263436182,1.263436182
0.994907028,0.994907028,0.994907028,0.994907028
0.802349641,0.802349641,0.802349641,0.802349641
0.714319968,0.714319968,0.714319968,0.714319968
0.747602251,0.747602251,0.747602251,0.747602251
0.807035855,0.807035855,0.807035855,0.807035855
0.881295763,0.881295763,0.881295763,0.881295763
0.96242183,0.96242183,0.96242183,0.96242183
1.069128152,1.069128152,1.069128152,1.069128152
1.181799233,1.181799233,1.181799233,1.181799233
1.246538262,1.246538262,1.246538262,1.246538262
1.297304242,1.297304242,1.297304242,1.297304242
1.364788933,1.364788933,1.364788933,1.364788933
1.51780639,1.51780639,1.51780639,1.51780639
1.657903324,1.657903324,1.657903324,1.657903324
1.536956475,1.536956475,1.536956475,1.536956475
1.40406406,1.40406406,1.40406406,1.40406406
1.314489702,1.314489702,1.314489702,1.314489702
1.357900038,1.357900038,1.357900038,1.357900038
1.413746763,1.413746763,1.413746763,1.413746763
1.469839567,1.469839567,1.469839567,1.469839567
1.609685071,1.609685071,1.609685071,1.609685071
1.667931073,1.667931073,1.667931073,1.667931073
1.559443348,1.559443348,1.559443348,1.559443348
1.245405493,1.245405493,1.245405493,1.245405493
0.948841973,0.948841973,0.948841973,0.948841973
0.785061203,0.785061203,0.785061203,0.785061203
0.722026008,0.722026008,0.722026008,0.722026008
0.743368075,0.743368075,0.743368075,0.743368075
0.802857849,0.802857849,0.802857849,0.802857849
0.860613029,0.860613029,0.860613029,0.860613029
0.938193675,0.938193675,0.938193675,0.938193675
1.063663577,1.063663577,1.063663577,1.063663577
1.189882417,1.189882417,1.189882417,1.189882417
1.275753543,1.275753543,1.275753543,1.275753543
1.299181938,1.299181938,1.299181938,1.299181938
1.338466427,1.338466427,1.338466427,1.338466427
1.483945017,1.483945017,1.483945017,1.483945017
1.698709763,1.698709763,1.698709763,1.698709763
1.533102118,1.533102118,1.533102118,1.533102118
1.430716902,1.430716902,1.430716902,1.430716902
1.435364332,1.435364332,1.435364332,1.435364332
1.407546623,1.407546623,1.407546623,1.407546623
1.429712522,1.429712522,1.429712522,1.429712522
1.527922407,1.527922407,1.527922407,1.527922407
1.592182651,1.592182651,1.592182651,1.592182651
1.667936423,1.667936423,1.667936423,1.667936423
1.611126778,1.611126778,1.611126778,1.611126778
1.270417357,1.270417357,1.270417357,1.270417357
1.003689667,1.003689667,1.003689667,1.003689667
0.851541514,0.851541514,0.851541514,0.851541514
0.750943051,0.750943051,0.750943051,0.750943051
0.767463827,0.767463827,0.767463827,0.767463827
0.803506483,0.803506483,0.803506483,0.803506483
0.81279733,0.81279733,0.81279733,0.81279733
0.90954946,0.90954946,0.90954946,0.90954946
1.178641655,1.178641655,1.178641655,1.178641655
1.384238593,1.384238593,1.384238593,1.384238593
1.493558175,1.493558175,1.493558175,1.493558175
1.503335832,1.503335832,1.503335832,1.503335832
1.537873925,1.537873925,1.537873925,1.537873925
1.756295094,1.756295094,1.756295094,1.756295094
1.953913164,1.953913164,1.953913164,1.953913164
1.73913772,1.73913772,1.73913772,1.73913772
1.545341909,1.545341909,1.545341909,1.545341909
1.457405853,1.457405853,1.457405853,1.457405853
1.41559771,1.41559771,1.41559771,1.41559771
1.421682834,1.421682834,1.421682834,1.421682834
1.39693176,1.39693176,1.39693176,1.39693176
1.496140675,1.496140675,1.496140675,1.496140675
1.640696467,1.640696467,1.640696467,1.640696467
1.587389446,1.587389446,1.587389446,1.587389446
1.292920279,1.292920279,1.292920279,1.292920279
1.053869871,1.053869871,1.053869871,1.053869871
0.883531878,0.883531878,0.883531878,0.883531878
0.758140883,0.758140883,0.758140883,0.758140883
0.763192204,0.763192204,0.763192204,0.763192204
0.776968657,0.776968657,0.776968657,0.776968657
0.785046491,0.785046491,0.785046491,0.785046491
0.874097931,0.874097931,0.874097931,0.874097931
1.061673541,1.061673541,1.061673541,1.061673541
1.304659886,1.304659886,1.304659886,1.304659886
1.475456604,1.475456604,1.475456604,1.475456604
1.517675326,1.517675326,1.517675326,1.517675326
1.53030831,1.53030831,1.53030831,1.53030831
1.668956851,1.668956851,1.668956851,1.668956851
1.776666216,1.776666216,1.776666216,1.776666216
1.547476384,1.547476384,1.547476384,1.547476384
1.392827311,1.392827311,1.392827311,1.392827311
1.317619194,1.317619194,1.317619194,1.317619194
1.310105738,1.310105738,1.310105738,1.310105738
1.344817691,1.344817691,1.344817691,1.344817691
1.423630073,1.423630073,1.423630073,1.423630073
1.518160799,1.518160799,1.518160799,1.518160799
1.616417492,1.616417492,1.616417492,1.616417492
1.507758581,1.507758581,1.507758581,1.507758581
1.220253202,1.220253202,1.220253202,1.220253202
0.963176117,0.963176117,0.963176117,0.963176117
0.773662629,0.773662629,0.773662629,0.773662629
0.707313383,0.707313383,0.707313383,0.707313383
0.736731947,0.736731947,0.736731947,0.736731947
0.818918564,0.818918564,0.818918564,0.818918564
0.867285267,0.867285267,0.867285267,0.867285267
0.954269101,0.954269101,0.954269101,0.954269101
1.098665743,1.098665743,1.098665743,1.098665743
1.243003541,1.243003541,1.243003541,1.243003541
1.314826724,1.314826724,1.314826724,1.314826724
1.256957866,1.256957866,1.256957866,1.256957866
1.306332961,1.306332961,1.306332961,1.306332961
1.511390931,1.511390931,1.511390931,1.511390931
1.674492308,1.674492308,1.674492308,1.674492308
1.461200028,1.461200028,1.461200028,1.461200028
1.377099607,1.377099607,1.377099607,1.377099607
1.352063669,1.352063669,1.352063669,1.352063669
1.344514103,1.344514103,1.344514103,1.344514103
1.481543065,1.481543065,1.481543065,1.481543065
1.506045384,1.506045384,1.506045384,1.506045384
1.628667983,1.628667983,1.628667983,1.628667983
1.685551184,1.685551184,1.685551184,1.685551184
1.5418112,1.5418112,1.5418112,1.5418112
1.19554225,1.19554225,1.19554225,1.19554225
0.924728835,0.924728835,0.924728835,0.924728835
0.781866178,0.781866178,0.781866178,0.781866178
0.709326154,0.709326154,0.709326154,0.709326154
0.749514719,0.749514719,0.749514719,0.749514719
0.803348671,0.803348671,0.803348671,0.803348671
0.886895414,0.886895414,0.886895414,0.886895414
0.975298219,0.975298219,0.975298219,0.975298219
1.112614719,1.112614719,1.112614719,1.112614719
1.226357049,1.226357049,1.226357049,1.226357049
1.260056598,1.260056598,1.260056598,1.260056598
1.25250837,1.25250837,1.25250837,1.25250837
1.304738792,1.304738792,1.304738792,1.304738792
1.476604084,1.476604084,1.476604084,1.476604084
1.660947224,1.660947224,1.660947224,1.660947224
1.517617818,1.517617818,1.517617818,1.517617818
1.349743298,1.349743298,1.349743298,1.349743298
1.341105097,1.341105097,1.341105097,1.341105097
1.435708041,1.435708041,1.435708041,1.435708041
1.462334135,1.462334135,1.462334135,1.462334135
1.502862396,1.502862396,1.502862396,1.502862396
1.574174697,1.574174697,1.574174697,1.574174697
1.689158125,1.689158125,1.689158125,1.689158125
1.587616802,1.587616802,1.587616802,1.587616802
1.222660504,1.222660504,1.222660504,1.222660504
0.950791888,0.950791888,0.950791888,0.950791888
0.815755637,0.815755637,0.815755637,0.815755637
0.734918446,0.734918446,0.734918446,0.734918446
0.73249777,0.73249777,0.73249777,0.73249777
0.820983494,0.820983494,0.820983494,0.820983494
0.880496003,0.880496003,0.880496003,0.880496003
0.97501068,0.97501068,0.97501068,0.97501068
1.126297555,1.126297555,1.126297555,1.126297555
1.252337184,1.252337184,1.252337184,1.252337184
1.314416145,1.314416145,1.314416145,1.314416145
1.283986515,1.283986515,1.283986515,1.283986515
1.319523637,1.319523637,1.319523637,1.319523637
1.497583719,1.497583719,1.497583719,1.497583719
1.661677438,1.661677438,1.661677438,1.661677438
1.486400465,1.486400465,1.486400465,1.486400465
1.3636789,1.3636789,1.3636789,1.3636789
1.329550049,1.329550049,1.329550049,1.329550049
1.360093357,1.360093357,1.360093357,1.360093357
1.439519602,1.439519602,1.439519602,1.439519602
1.497896668,1.497896668,1.497896668,1.497896668
1.673687199,1.673687199,1.673687199,1.673687199
1.737586348,1.737586348,1.737586348,1.737586348
1.595823026,1.595823026,1.595823026,1.595823026
1.24307041,1.24307041,1.24307041,1.24307041
0.984449977,0.984449977,0.984449977,0.984449977
0.819700937,0.819700937,0.819700937,0.819700937
0.74354461,0.74354461,0.74354461,0.74354461
0.767364861,0.767364861,0.767364861,0.767364861
0.842643859,0.842643859,0.842643859,0.842643859
0.906291578,0.906291578,0.906291578,0.906291578
1.001717017,1.001717017,1.001717017,1.001717017
1.141452856,1.141452856,1.141452856,1.141452856
1.254414151,1.254414151,1.254414151,1.254414151
1.331150904,1.331150904,1.331150904,1.331150904
1.315706726,1.315706726,1.315706726,1.315706726
1.288144459,1.288144459,1.288144459,1.288144459
1.5019075,1.5019075,1.5019075,1.5019075
1.657888613,1.657888613,1.657888613,1.657888613
1.456182142,1.456182142,1.456182142,1.456182142
1.384560904,1.384560904,1.384560904,1.384560904
1.35125856,1.35125856,1.35125856,1.35125856
1.390893445,1.390893445,1.390893445,1.390893445
1.425376705,1.425376705,1.425376705,1.425376705
1.517097574,1.517097574,1.517097574,1.517097574
1.614134567,1.614134567,1.614134567,1.614134567
1.706861154,1.706861154,1.706861154,1.706861154
1.623930948,1.623930948,1.623930948,1.623930948
1.260813561,1.260813561,1.260813561,1.260813561
0.986498859,0.986498859,0.986498859,0.986498859
0.816303967,0.816303967,0.816303967,0.816303967
0.727275263,0.727275263,0.727275263,0.727275263
0.72430492,0.72430492,0.72430492,0.72430492
0.819870785,0.819870785,0.819870785,0.819870785
0.918384257,0.918384257,0.918384257,0.918384257
1.020349533,1.020349533,1.020349533,1.020349533
1.193843765,1.193843765,1.193843765,1.193843765
1.268724222,1.268724222,1.268724222,1.268724222
1.293229216,1.293229216,1.293229216,1.293229216
1.257135739,1.257135739,1.257135739,1.257135739
1.348314965,1.348314965,1.348314965,1.348314965
1.477879954,1.477879954,1.477879954,1.477879954
1.704187711,1.704187711,1.704187711,1.704187711
1.559982316,1.559982316,1.559982316,1.559982316
1.443237546,1.443237546,1.443237546,1.443237546
1.379694143,1.379694143,1.379694143,1.379694143
1.380932566,1.380932566,1.380932566,1.380932566
1.43004687,1.43004687,1.43004687,1.43004687
1.474422802,1.474422802,1.474422802,1.474422802
1.563934303,1.563934303,1.563934303,1.563934303
1.680437006,1.680437006,1.680437006,1.680437006
1.606947434,1.606947434,1.606947434,1.606947434
1.305041043,1.305041043,1.305041043,1.305041043
1.055296866,1.055296866,1.055296866,1.055296866
0.85881424,0.85881424,0.85881424,0.85881424
0.752950473,0.752950473,0.752950473,0.752950473
0.780356265,0.780356265,0.780356265,0.780356265
0.804928129,0.804928129,0.804928129,0.804928129
0.845259794,0.845259794,0.845259794,0.845259794
1.01476593,1.01476593,1.01476593,1.01476593
1.234346616,1.234346616,1.234346616,1.234346616
1.439744283,1.439744283,1.439744283,1.439744283
1.526161065,1.526161065,1.526161065,1.526161065
1.542322083,1.542322083,1.542322083,1.542322083
1.548792375,1.548792375,1.548792375,1.548792375
1.764352868,1.764352868,1.764352868,1.764352868
1.908062092,1.908062092,1.908062092,1.908062092
1.680315303,1.680315303,1.680315303,1.680315303
1.476273749,1.476273749,1.476273749,1.476273749
1.403557189,1.403557189,1.403557189,1.403557189
1.405240963,1.405240963,1.405240963,1.405240963
1.446114271,1.446114271,1.446114271,1.446114271
1.458259108,1.458259108,1.458259108,1.458259108
1.541863358,1.541863358,1.541863358,1.541863358
1.631540696,1.631540696,1.631540696,1.631540696
1.574776522,1.574776522,1.574776522,1.574776522
1.3207313,1.3207313,1.3207313,1.3207313
1.055862582,1.055862582,1.055862582,1.055862582
0.885254437,0.885254437,0.885254437,0.885254437
0.75944885,0.75944885,0.75944885,0.75944885
0.773843177,0.773843177,0.773843177,0.773843177
0.793672656,0.793672656,0.793672656,0.793672656
0.831932704,0.831932704,0.831932704,0.831932704
0.943695697,0.943695697,0.943695697,0.943695697
1.152121215,1.152121215,1.152121215,1.152121215
1.342366255,1.342366255,1.342366255,1.342366255
1.461054253,1.461054253,1.461054253,1.461054253
1.50115455,1.50115455,1.50115455,1.50115455
1.557189846,1.557189846,1.557189846,1.557189846
1.680003691,1.680003691,1.680003691,1.680003691
1.807892931,1.807892931,1.807892931,1.807892931
1.542445123,1.542445123,1.542445123,1.542445123
1.332494981,1.332494981,1.332494981,1.332494981
1.288573762,1.288573762,1.288573762,1.288573762
1.311907202,1.311907202,1.311907202,1.311907202
1.385404797,1.385404797,1.385404797,1.385404797
1.454672229,1.454672229,1.454672229,1.454672229
1.535322185,1.535322185,1.535322185,1.535322185
1.645404079,1.645404079,1.645404079,1.645404079
1.562734664,1.562734664,1.562734664,1.562734664
1.233113543,1.233113543,1.233113543,1.233113543
0.985987976,0.985987976,0.985987976,0.985987976
0.811383709,0.811383709,0.811383709,0.811383709
0.737888789,0.737888789,0.737888789,0.737888789
0.759328485,0.759328485,0.759328485,0.759328485
0.829411724,0.829411724,0.829411724,0.829411724
0.911028613,0.911028613,0.911028613,0.911028613
1.011241908,1.011241908,1.011241908,1.011241908
1.192269658,1.192269658,1.192269658,1.192269658
1.290553099,1.290553099,1.290553099,1.290553099
1.338589466,1.338589466,1.338589466,1.338589466
1.330930235,1.330930235,1.330930235,1.330930235
1.344837752,1.344837752,1.344837752,1.344837752
1.608278137,1.608278137,1.608278137,1.608278137
1.776607371,1.776607371,1.776607371,1.776607371
